model,hyperparameters,aggregate,average_rmse_arousal,average_rmse_valence,file_pair
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0,0.0,../data/raw/scenario_1/train/annotations\sub_26_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0,0.0,../data/raw/scenario_1/train/annotations\sub_26_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],0.021679631018047124,0.6681026632500019,../data/raw/scenario_1/train/annotations\sub_26_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.027271631631633694,0.06568146578565479,../data/raw/scenario_1/train/annotations\sub_26_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.18303876553428747,0.1569319666805111,../data/raw/scenario_1/train/annotations\sub_26_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.24267072811189586,0.11820815170845951,../data/raw/scenario_1/train/annotations\sub_26_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}","['mean', 'std', 'max', 'min']",0.13734922793761983,0.6281063218458942,../data/raw/scenario_1/train/annotations\sub_26_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.14152267435678953,0.6009116898317824,../data/raw/scenario_1/train/annotations\sub_26_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['max', 'min']",1.373565103994762,1.5097237693353354,../data/raw/scenario_1/train/annotations\sub_26_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['max', 'min']",1.4706953291793192,1.4498910174734307,../data/raw/scenario_1/train/annotations\sub_26_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0,0.0,../data/raw/scenario_1/train/annotations\sub_26_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0,0.0,../data/raw/scenario_1/train/annotations\sub_26_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.039681900445690935,0.0,../data/raw/scenario_1/train/annotations\sub_26_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0399120173725124,0.0,../data/raw/scenario_1/train/annotations\sub_26_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['max', 'min']",0.30011623067061505,0.7453119469008365,../data/raw/scenario_1/train/annotations\sub_28_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_1.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.3005665746202432,0.7392810574948996,../data/raw/scenario_1/train/annotations\sub_28_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.13265950378153002,0.21490232222517905,../data/raw/scenario_1/train/annotations\sub_28_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.1426367007707649,0.19864492989252117,../data/raw/scenario_1/train/annotations\sub_28_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_10.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.25914163300746923,0.8269691738593211,../data/raw/scenario_1/train/annotations\sub_28_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.26454322890183607,0.2892750568233346,../data/raw/scenario_1/train/annotations\sub_28_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['std', 'min']",0.6366860171549037,0.22018022563681883,../data/raw/scenario_1/train/annotations\sub_28_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['std', 'min']",0.7187780594829153,0.20212300838037986,../data/raw/scenario_1/train/annotations\sub_28_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_13.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],0.23486772196172548,0.5056022517448646,../data/raw/scenario_1/train/annotations\sub_28_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['max'],0.2684255055131189,0.35780809028976085,../data/raw/scenario_1/train/annotations\sub_28_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_14.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['max'],0.99754825315726,1.3845891314010526,../data/raw/scenario_1/train/annotations\sub_28_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],1.2162250817838327,0.6787850072576513,../data/raw/scenario_1/train/annotations\sub_28_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_18.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.16506041942532393,0.2011028062125441,../data/raw/scenario_1/train/annotations\sub_28_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_20.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.173314840918518,0.1933438859205263,../data/raw/scenario_1/train/annotations\sub_28_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['max'],0.015686583130808802,0.24723965512119636,../data/raw/scenario_1/train/annotations\sub_28_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['std'],0.04162090780574256,0.0979028754924755,../data/raw/scenario_1/train/annotations\sub_28_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_28_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'max']",0.45659974200950043,0.18358891047921286,../data/raw/scenario_1/train/annotations\sub_29_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}","['std', 'max']",0.8469238783128586,0.15247505413523696,../data/raw/scenario_1/train/annotations\sub_29_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['max', 'min']",0.014230301952317248,0.19227661089507242,../data/raw/scenario_1/train/annotations\sub_29_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_10.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.023847825313575845,0.1417151617650185,../data/raw/scenario_1/train/annotations\sub_29_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['std', 'max']",0.47694579881862653,0.05404532352811243,../data/raw/scenario_1/train/annotations\sub_29_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['std', 'min']",0.5870009308604268,0.05218268898615739,../data/raw/scenario_1/train/annotations\sub_29_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['enlarged'],0.21829071798580713,0.30481726675328186,../data/raw/scenario_1/train/annotations\sub_29_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.4018910435632006,0.21315972066747568,../data/raw/scenario_1/train/annotations\sub_29_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.2021293903930935,0.26281285059070064,../data/raw/scenario_1/train/annotations\sub_29_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.20345076528151104,0.26178592391883565,../data/raw/scenario_1/train/annotations\sub_29_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_14.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['mean', 'std', 'max', 'min']",0.8722955075592173,0.3167071873395812,../data/raw/scenario_1/train/annotations\sub_29_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}","['mean', 'min']",0.9043992664229878,0.30106936429150216,../data/raw/scenario_1/train/annotations\sub_29_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['max', 'min']",0.21501382941753622,0.6496026776252132,../data/raw/scenario_1/train/annotations\sub_29_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_20.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['min'],0.2852205878285201,0.6191588354940262,../data/raw/scenario_1/train/annotations\sub_29_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_20.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['min'],0.06152350331202249,0.010017967577420997,../data/raw/scenario_1/train/annotations\sub_29_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.06158913674484307,4.617332932051738e-15,../data/raw/scenario_1/train/annotations\sub_29_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_29_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['enlarged'],0.2958890396226307,0.5594298229546325,../data/raw/scenario_1/train/annotations\sub_30_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'std', 'max', 'min']",0.42548620800075837,0.18995442823383954,../data/raw/scenario_1/train/annotations\sub_30_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],0.12437071069608928,0.27167082974381357,../data/raw/scenario_1/train/annotations\sub_30_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['std', 'max']",0.13168175382189248,0.26798010311638126,../data/raw/scenario_1/train/annotations\sub_30_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],0.2733242995937842,0.20563153782345425,../data/raw/scenario_1/train/annotations\sub_30_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.34751156243420905,0.16860334800905755,../data/raw/scenario_1/train/annotations\sub_30_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['std', 'max']",0.24257762209345043,0.10838487719345317,../data/raw/scenario_1/train/annotations\sub_30_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['enlarged'],0.395703559492025,0.09007331470595574,../data/raw/scenario_1/train/annotations\sub_30_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.311253318258133,0.9748423845789357,../data/raw/scenario_1/train/annotations\sub_30_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.37106645229068275,0.4634967619955241,../data/raw/scenario_1/train/annotations\sub_30_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['mean'],0.9505643203575421,0.9533389874315997,../data/raw/scenario_1/train/annotations\sub_30_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",1.4519039267783433,0.7992039151243273,../data/raw/scenario_1/train/annotations\sub_30_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",4.133394210428688e-15,0.0,../data/raw/scenario_1/train/annotations\sub_30_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],1.7814300922775283e-14,0.0,../data/raw/scenario_1/train/annotations\sub_30_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['mean'],0.18469579036785003,0.24330495244565822,../data/raw/scenario_1/train/annotations\sub_30_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_9.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['mean', 'max']",0.2014469552009789,0.2032938622499809,../data/raw/scenario_1/train/annotations\sub_30_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_30_vid_9.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['enlarged'],0.039066541592668216,0.491089830070827,../data/raw/scenario_1/train/annotations\sub_31_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'min']",0.06302263292846655,0.4251962281419903,../data/raw/scenario_1/train/annotations\sub_31_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.07027202007036429,0.06621591894158767,../data/raw/scenario_1/train/annotations\sub_31_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_10.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.08507963359519378,0.06600399523957237,../data/raw/scenario_1/train/annotations\sub_31_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['enlarged'],0.5386927506028298,0.5793985146936061,../data/raw/scenario_1/train/annotations\sub_31_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'std']",0.7062882425516004,0.2729798187151998,../data/raw/scenario_1/train/annotations\sub_31_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],0.33859125772245496,0.014677933337263036,../data/raw/scenario_1/train/annotations\sub_31_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.338942524252422,0.014677933337263036,../data/raw/scenario_1/train/annotations\sub_31_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.024860473677914524,1.6706305508496484,../data/raw/scenario_1/train/annotations\sub_31_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['std', 'max']",0.05740553381213994,0.8762217308357081,../data/raw/scenario_1/train/annotations\sub_31_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_14.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.7907200243679847,0.6774314961933917,../data/raw/scenario_1/train/annotations\sub_31_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_18.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['std'],1.23826674196258,0.5240978225232634,../data/raw/scenario_1/train/annotations\sub_31_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_18.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['max'],0.3117280612973797,0.042134388387685996,../data/raw/scenario_1/train/annotations\sub_31_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['mean', 'std', 'max', 'min']",0.4250252340730965,0.03288191294620809,../data/raw/scenario_1/train/annotations\sub_31_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.41708698715249054,0.39284703142499283,../data/raw/scenario_1/train/annotations\sub_31_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['mean'],0.5622255009511331,0.3450411360292113,../data/raw/scenario_1/train/annotations\sub_31_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_31_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['std'],0.20335985203790682,0.5785677409734705,../data/raw/scenario_1/train/annotations\sub_32_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_32_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.33554326183267813,0.4461656092736302,../data/raw/scenario_1/train/annotations\sub_32_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_32_vid_1.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.3092540746208629,0.27074273866017484,../data/raw/scenario_1/train/annotations\sub_32_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_32_vid_10.csv
